@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958565-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-02-25T11:13:00,Chloride Ion,Chloride,0172,"",1000,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958565-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-02-25T11:13:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",11,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958565-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-02-25T11:13:00,BOD ATU,BOD : 5 Day ATU,0085,"",30,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961216-0911,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-03-18T11:14:00,Cl2 Free,Chlorine Free as Cl2,0911,"",0,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961216-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-03-18T11:14:00,Chloride Ion,Chloride,0172,"",640,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961216-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-03-18T11:14:00,BOD ATU,BOD : 5 Day ATU,0085,"",9.4,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961216-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-03-18T11:14:00,pH,pH,0061,"",8.18,"",phunits,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961216-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-03-18T11:14:00,COD as O2,Chemical Oxygen Demand :- {COD},0092,"",64,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961216-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-03-18T11:14:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",6,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961216-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-56542,AN-56542,MARLOW FOODS LTD. NEAR METHWOLD,2020-03-18T11:14:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.5,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),573963,294178
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955656-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-58012,AN-58012,NORFOLK FARM PRODUCE BEESTON NO.1,2020-01-22T11:56:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),590100,315220
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958657-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-58012,AN-58012,NORFOLK FARM PRODUCE BEESTON NO.1,2020-02-26T10:13:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",1.9,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),590100,315220
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958657-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-58012,AN-58012,NORFOLK FARM PRODUCE BEESTON NO.1,2020-02-26T10:13:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",90,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),590100,315220
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958657-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-58012,AN-58012,NORFOLK FARM PRODUCE BEESTON NO.1,2020-02-26T10:13:00,BOD ATU,BOD : 5 Day ATU,0085,>,18,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),590100,315220
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959453-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-01-08T09:56:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",10,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959453-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-01-08T09:56:00,BOD ATU,BOD : 5 Day ATU,0085,"",3.36,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959453-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-01-08T09:56:00,Temp Water,Temperature of Water,0076,"",8.8,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959453-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-01-08T09:56:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.454,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959167-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-01-27T11:25:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",4,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959167-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-01-27T11:25:00,BOD ATU,BOD : 5 Day ATU,0085,"",3.3,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959167-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-01-27T11:25:00,Temp Water,Temperature of Water,0076,"",8.2,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959167-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-01-27T11:25:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",1.17,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961572-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-02-03T10:32:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",1.5,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961572-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-02-03T10:32:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",2,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961572-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-02-03T10:32:00,BOD ATU,BOD : 5 Day ATU,0085,"",3.63,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961572-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-02-03T10:32:00,Temp Water,Temperature of Water,0076,"",8.5,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1962801-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-03-13T10:15:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",4.68,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1962801-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-03-13T10:15:00,BOD ATU,BOD : 5 Day ATU,0085,"",2.48,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1962801-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-03-13T10:15:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",4,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1962801-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-03-13T10:15:00,Temp Water,Temperature of Water,0076,"",8.6,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964006-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-04-14T10:17:00,BOD ATU,BOD : 5 Day ATU,0085,"",3.88,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964006-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-04-14T10:17:00,Temp Water,Temperature of Water,0076,"",11.4,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964006-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-04-14T10:17:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",1.6,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964006-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-04-14T10:17:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",4,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965485-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-05-22T13:10:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.231,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965485-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-05-22T13:10:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",15,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965485-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-05-22T13:10:00,Temp Water,Temperature of Water,0076,"",18.2,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965485-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-05-22T13:10:00,BOD ATU,BOD : 5 Day ATU,0085,"",5.37,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1967506-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-06-19T13:00:00,Temp Water,Temperature of Water,0076,"",17.4,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1967506-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-06-19T13:00:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",2.97,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1967506-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-06-19T13:00:00,BOD ATU,BOD : 5 Day ATU,0085,"",5.16,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1967506-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-06-19T13:00:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",8,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1967507-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-06-24T12:50:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.544,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1967507-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-06-24T12:50:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",11,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1967507-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-06-24T12:50:00,BOD ATU,BOD : 5 Day ATU,0085,"",3.32,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1967507-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-06-24T12:50:00,Temp Water,Temperature of Water,0076,"",20.1,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968186-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-581395,AN-581395,WEST ACRE STW RIVER ROAD,2020-07-23T12:16:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,578000,314800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958411-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-58238,AN-58238,MIDDLE FARM WORMEGAY,2020-02-21T14:44:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),565870,311570
http://environment.data.gov.uk/water-quality/data/measurement/AN-1957064-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-58287,AN-58287,WESTACRE TROUT FISHERY CO.LTD.COMBINED,2020-02-05T14:09:00,Temp Water,Temperature of Water,0076,"",9.3,"",cel,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),576570,314560
http://environment.data.gov.uk/water-quality/data/measurement/AN-1957064-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-58287,AN-58287,WESTACRE TROUT FISHERY CO.LTD.COMBINED,2020-02-05T14:09:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.63,"",mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),576570,314560
http://environment.data.gov.uk/water-quality/data/measurement/AN-1957064-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-58287,AN-58287,WESTACRE TROUT FISHERY CO.LTD.COMBINED,2020-02-05T14:09:00,BOD ATU,BOD : 5 Day ATU,0085,"",2.9,"",mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),576570,314560
http://environment.data.gov.uk/water-quality/data/measurement/AN-1957064-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-58287,AN-58287,WESTACRE TROUT FISHERY CO.LTD.COMBINED,2020-02-05T14:09:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",8.3,"",mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),576570,314560
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958553-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-59844,AN-59844,INNESFREE CARAVAN PARK BAWSEY KINGS LYNN,2020-02-25T12:16:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",13,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),566990,320230
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958553-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-59844,AN-59844,INNESFREE CARAVAN PARK BAWSEY KINGS LYNN,2020-02-25T12:16:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",0664,"",0,"",pres/nf,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),566990,320230
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958553-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-59844,AN-59844,INNESFREE CARAVAN PARK BAWSEY KINGS LYNN,2020-02-25T12:16:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",9.9,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),566990,320230
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958553-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-59844,AN-59844,INNESFREE CARAVAN PARK BAWSEY KINGS LYNN,2020-02-25T12:16:00,BOD ATU,BOD : 5 Day ATU,0085,<,9,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),566990,320230
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955091-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-641550,AN-641550,"KINGS LYNN GOLF CLUB, NORFOLK",2020-01-14T10:32:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),565440,323850
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959935-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-641550,AN-641550,"KINGS LYNN GOLF CLUB, NORFOLK",2020-02-28T08:59:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",81,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),565440,323850
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959935-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-641550,AN-641550,"KINGS LYNN GOLF CLUB, NORFOLK",2020-02-28T08:59:00,BOD ATU,BOD : 5 Day ATU,0085,>,33.9,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),565440,323850
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959935-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-641550,AN-641550,"KINGS LYNN GOLF CLUB, NORFOLK",2020-02-28T08:59:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",0664,"",0,"",pres/nf,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),565440,323850
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959935-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-641550,AN-641550,"KINGS LYNN GOLF CLUB, NORFOLK",2020-02-28T08:59:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",1.2,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),565440,323850
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963163-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-643706,AN-643706,HILLINGTON WTW,2020-03-02T11:43:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,ANY TRADE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,573414,326413
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965319-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-643706,AN-643706,HILLINGTON WTW,2020-05-16T10:49:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,ANY TRADE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,573414,326413
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968581-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-643706,AN-643706,HILLINGTON WTW,2020-07-03T13:22:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,ANY TRADE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,573414,326413
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958603-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-64494,AN-64494,SANDRINGHAM EST.SANDRINGHAM WEST NEWTON,2020-02-25T13:10:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",7.1,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),569180,326980
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958603-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-64494,AN-64494,SANDRINGHAM EST.SANDRINGHAM WEST NEWTON,2020-02-25T13:10:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",34,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),569180,326980
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958603-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-64494,AN-64494,SANDRINGHAM EST.SANDRINGHAM WEST NEWTON,2020-02-25T13:10:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",0664,"",0,"",pres/nf,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),569180,326980
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958603-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-64494,AN-64494,SANDRINGHAM EST.SANDRINGHAM WEST NEWTON,2020-02-25T13:10:00,BOD ATU,BOD : 5 Day ATU,0085,<,9,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),569180,326980
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961261-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-64494,AN-64494,SANDRINGHAM EST.SANDRINGHAM WEST NEWTON,2020-03-19T09:40:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),569180,326980
http://environment.data.gov.uk/water-quality/data/measurement/AN-1957153-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-651197,AN-651197,DIGLEA CARAVAN PK.BEACH RD.SNTTSHM NORTH,2020-02-06T13:19:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.5,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),565560,333100
